@relation 'bookkeeperdataset-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 16 -O-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute Buggy=YES numeric
@attribute AVG_LOC numeric
@attribute LOC_added numeric
@attribute NAuth numeric
@attribute NFix numeric
@attribute NR numeric
@attribute LOC_touched numeric
@attribute MAX_LOC numeric
@attribute Churn numeric
@attribute WeightedAge numeric
@attribute MAX_Churn numeric
@attribute Age numeric
@attribute AVG_ChgSet numeric
@attribute MAX_ChgSets numeric
@attribute ChgSetSize numeric
@attribute AVG_Churn numeric
@attribute LOC numeric

@data
0.017028,8.350175,0.441995,1.959206,0.000227,-0.0266,-5.726683,0.441995,6.610674,-1.606001,24.667417,25.972125,4.374275,0.655197,-3.506255,-24.598255,4081.22041
0.000004,-0.295307,-3.460221,2.499829,0.000158,0.064826,-12.021339,-3.460221,5.100896,-1.156765,6.993214,45.076344,-2.542278,-2.736235,-3.02772,-2.027292,815.435374
0.96341,80.73035,105.527994,2.928929,-0.000382,0.075433,114.20525,105.527994,96.850737,61.726478,119.553822,65.987164,-7.270383,2.501908,17.839279,93.870968,416.684346
-0.017034,-1.568638,-1.846062,1.963638,-0.000122,0.036946,-7.27845,-1.846062,3.586325,1.615957,3.43675,31.282189,-1.246852,-1.850496,-3.330317,-0.317649,172.022652
-0.022026,-1.222719,-0.461513,1.244906,-0.000229,0.010248,-4.777325,-0.461513,3.854299,2.815759,4.723148,10.609511,1.098507,-0.838521,-4.88634,-3.067526,210.347275
-0.021983,-1.367752,-0.545355,1.229782,-0.000224,0.012143,-5.008455,-0.545355,3.917744,2.775409,4.527744,10.184942,1.027366,-0.898786,-4.986079,-2.753906,156.825943
-0.015854,-1.636897,-1.263492,1.032136,-0.000108,0.026437,-7.764551,-1.263492,5.237567,1.724053,5.449405,3.789962,1.018724,-1.274411,-6.313456,-2.634248,98.131713
-0.004406,-0.113226,-2.949897,2.640924,0.000075,0.054687,-10.055467,-2.949897,4.155674,-0.402988,6.313775,49.646789,-2.541804,-2.470634,-2.079992,-2.088109,853.373651
-0.022182,-1.431292,-0.561793,1.229274,-0.000226,0.012584,-5.025761,-0.561793,3.902175,2.792959,4.395806,10.201212,0.991747,-0.915673,-4.988568,-2.599829,131.912364
-0.02404,-1.547716,-0.452946,1.270234,-0.000256,0.01073,-4.482587,-0.452946,3.576696,3.066334,3.836796,11.616144,0.896005,-0.88145,-4.710948,-2.203298,76.226492
-0.014853,-1.826314,-2.190655,1.877793,-0.000076,0.044061,-8.498399,-2.190655,4.117089,1.204686,3.536206,28.577929,-1.33034,-2.049303,-3.904766,0.078766,91.061565
-0.012616,-1.11213,-2.005896,1.883507,-0.000055,0.039102,-8.303881,-2.005896,4.292088,1.007432,5.019191,28.395054,-0.929991,-1.859501,-3.876799,-1.653063,371.090195
-0.013085,-1.262083,-2.044689,1.882307,-0.000059,0.040143,-8.344722,-2.044689,4.255344,1.048849,4.707817,28.433451,-1.01405,-1.899353,-3.882671,-1.28944,312.294148
-0.024327,-1.639213,-0.476616,1.269502,-0.000259,0.011365,-4.507507,-0.476616,3.554276,3.091605,3.646805,11.639573,0.844715,-0.905766,-4.714531,-1.981427,40.350937
-0.005461,-2.007481,-3.163964,1.597067,0.000096,0.063069,-12.3803,-3.163964,6.052372,-0.353409,5.275067,19.39018,-1.228707,-2.531873,-5.793056,-0.243342,86.936119
-0.014248,-1.951177,-2.315601,1.848867,-0.000062,0.046703,-8.915663,-2.315601,4.28446,1.078359,3.488436,27.686488,-1.380015,-2.125929,-4.097775,0.305405,48.794207
-0.011872,-1.987573,-2.556627,1.778756,-0.000019,0.051393,-9.883716,-2.556627,4.770461,0.686378,3.941623,25.387272,-1.349621,-2.244207,-4.569499,0.203307,51.250747
-0.013928,-1.657881,-1.454209,0.976112,-0.000073,0.030133,-8.536778,-1.454209,5.628361,1.408223,5.828842,1.948508,1.047599,-1.366872,-6.690517,-2.735649,103.285883
-0.012961,-1.508091,-1.46178,0.963347,-0.000059,0.02998,-8.687608,-1.46178,5.764048,1.286445,6.245631,1.448445,1.141726,-1.348785,-6.778711,-3.136947,165.363559
-0.013689,-1.581634,-1.434483,0.976722,-0.00007,0.029603,-8.516011,-1.434483,5.647044,1.387163,5.987168,1.928984,1.090341,-1.346609,-6.687531,-2.920541,133.182178
-0.013391,-1.645336,-1.497285,0.962249,-0.000063,0.030933,-8.724989,-1.497285,5.730419,1.324351,5.960644,1.483588,1.064791,-1.385259,-6.784086,-2.80414,111.550228
-0.02706,-0.763118,0.259572,1.430113,-0.00033,-0.00448,-2.160983,0.259572,2.680127,3.734105,4.302716,16.494016,1.224072,-0.434003,-3.645565,-3.687092,347.063871
-0.003922,-1.548306,-3.784371,2.489805,0.000121,0.073526,-12.362611,-3.784371,4.793869,-0.810694,4.391394,45.397188,-3.24467,-3.069232,-3.076788,1.011113,324.139592
-0.013134,-1.913379,-2.398467,1.821241,-0.000043,0.048215,-9.288624,-2.398467,4.49169,0.907106,3.778428,26.753395,-1.338508,-2.159326,-4.284415,0.137606,70.305612
-0.01315,-1.918462,-2.399782,1.821201,-0.000043,0.048251,-9.290009,-2.399782,4.490444,0.90851,3.767873,26.754697,-1.341357,-2.160677,-4.284614,0.149933,68.312526
-0.016941,-1.062375,-1.576126,2.009579,-0.000133,0.030769,-6.565678,-1.576126,3.413426,1.71735,4.170734,32.537676,-0.993535,-1.650788,-3.028312,-1.431076,360.489856
0.000395,0.783301,-2.903254,2.592241,0.000137,0.052012,-10.577797,-2.903254,4.771289,-0.97223,8.598399,47.570396,-1.998602,-2.319258,-2.421124,-4.414385,1218.279905
-0.022854,-1.487044,-0.529894,1.242792,-0.000236,0.012084,-4.849318,-0.529894,3.78953,2.888764,4.174286,10.677195,0.950335,-0.908768,-4.896691,-2.426564,106.706785
0.943641,4.466296,-5.596743,3.378857,-0.00035,0.184759,-12.837374,-5.596743,1.643888,53.91627,9.375703,75.906392,-1.810896,7.905675,22.125129,13.018676,598.862832
0.102002,12.62704,18.14165,2.564572,0.000944,-0.136081,48.819891,18.14165,-12.536591,29.832462,-5.809983,58.259767,11.963056,15.504879,24.011557,-6.889826,750.124683
0.92082,-0.082888,-8.626772,2.115834,-0.000752,0.132085,-14.831787,-8.626772,-2.421756,51.904502,4.303632,38.6775,-8.670977,-3.154529,1.742061,8.587101,288.372198
-0.009615,-1.74407,-2.632599,1.738813,0.000015,0.052365,-10.392278,-2.632599,5.127079,0.377904,4.764509,23.9398,-1.182642,-2.244657,-4.842143,-0.501378,156.763777
0.085964,4.88817,11.830191,1.993695,0.000672,-0.162007,37.33693,11.830191,-13.676548,34.39201,-6.91822,43.734636,20.735185,25.001459,35.54522,-8.649317,441.268827
-0.013661,-1.73175,-1.51964,0.961558,-0.000066,0.031533,-8.748525,-1.51964,5.709244,1.348218,5.781209,1.505716,1.01635,-1.408225,-6.78747,-2.594595,77.66776
-0.013732,-0.800555,-1.000808,1.05279,-0.000092,0.019742,-7.345133,-1.000808,5.343516,1.573467,7.080296,4.037514,1.477391,-1.030423,-6.186645,-4.624229,422.712787
-0.009973,-1.222395,-2.312354,1.798842,-0.000005,0.045192,-9.48368,-2.312354,4.858972,0.555447,5.424744,25.653047,-0.930845,-2.019132,-4.445475,-1.614107,347.928612
0.932834,5.941027,0.876322,2.262389,-0.000663,0.091523,1.753736,0.876322,-0.001092,60.849164,9.354966,46.347374,1.683745,9.682738,20.684655,11.244447,370.793041
-0.013996,-1.838496,-1.547256,0.960704,-0.000069,0.032274,-8.777599,-1.547256,5.683088,1.377701,5.559552,1.533049,0.956511,-1.436593,-6.79165,-2.335745,35.812947
0.930705,25.947461,26.826172,2.773045,-0.000539,0.158229,17.858329,26.826172,35.794015,55.795829,49.259027,58.961148,2.830366,12.55647,27.678599,37.491319,626.462074
-0.009703,-1.772027,-2.639832,1.738589,0.000015,0.052559,-10.399892,-2.639832,5.120228,0.385626,4.706456,23.946959,-1.198314,-2.252087,-4.843238,-0.433584,145.801803
-0.010375,-1.509756,-2.433016,1.782579,-0.000004,0.048075,-9.753575,-2.433016,4.887542,0.554408,4.933798,25.264922,-1.081771,-2.117223,-4.550788,-0.955354,238.600863
0.930762,32.314354,31.928323,2.224393,-0.000687,0.099491,49.456498,31.928323,14.400147,59.8198,25.469418,44.688553,1.354397,8.896233,18.90139,21.505366,528.877648
0.93815,0.344191,-8.632524,2.762983,-0.000538,0.144278,-13.84764,-8.632524,-3.417408,56.273829,3.760362,59.095242,-2.003548,6.42857,17.839405,9.417304,351.124728
0.906256,3.450741,-6.838196,2.196767,-0.000869,0.148809,-4.395862,-6.838196,-9.280531,55.610596,-3.471752,42.596182,3.987679,11.698628,21.760495,1.150695,306.69579
0.907676,27.935301,29.121686,2.202923,-0.000832,0.146794,25.911906,29.121686,32.331465,55.306682,44.547448,42.498983,4.091447,12.549259,24.890592,33.44427,440.400287
-0.013693,-1.741916,-1.52227,0.961476,-0.000066,0.031604,-8.751294,-1.52227,5.706753,1.351026,5.760098,1.508319,1.010651,-1.410926,-6.787868,-2.569943,73.681587
-0.013677,-1.736833,-1.520955,0.961517,-0.000066,0.031569,-8.749909,-1.520955,5.707999,1.349622,5.770653,1.507017,1.0135,-1.409576,-6.787669,-2.582269,75.674674
-0.00449,-1.252994,-3.569008,2.534059,0.000103,0.068813,-11.707295,-3.569008,4.569279,-0.651037,4.687344,46.706691,-3.109606,-2.925586,-2.783044,0.409223,429.893713
0.893148,1.06801,-9.308831,2.005788,-0.000943,0.198462,-23.240608,-9.308831,4.622947,44.388,9.958903,32.666112,-8.566118,-3.500735,0.275021,10.79964,257.194896
-0.01398,-1.833413,-1.545941,0.960744,-0.000069,0.032239,-8.776214,-1.545941,5.684333,1.376297,5.570108,1.531748,0.959361,-1.435243,-6.791451,-2.348071,37.806033
-0.015114,-1.718554,-1.37726,1.003555,-0.000092,0.028779,-8.170047,-1.37726,5.415526,1.585793,5.491353,2.887457,0.993269,-1.339554,-6.504773,-2.512382,72.80559
-0.014059,-1.858829,-1.552516,0.960541,-0.00007,0.032416,-8.783137,-1.552516,5.678106,1.383316,5.517332,1.538256,0.945113,-1.441997,-6.792446,-2.28644,27.840602
-0.013876,-1.800373,-1.537393,0.961009,-0.000068,0.03201,-8.767215,-1.537393,5.692429,1.367171,5.638715,1.523287,0.977882,-1.426462,-6.790157,-2.428192,50.761095
-0.01075,-1.947233,-2.638836,1.751151,0,0.052888,-10.255984,-2.638836,4.978313,0.514424,4.236892,24.453529,-1.306689,-2.276929,-4.756039,0.029345,73.758695
-0.009603,-1.581246,-2.544155,1.754079,0.000011,0.050347,-10.156302,-2.544155,5.067993,0.41334,4.996856,24.359814,-1.101528,-2.179664,-4.741707,-0.85814,217.260911
-0.0139,-1.807997,-1.539366,0.960948,-0.000068,0.032063,-8.769292,-1.539366,5.690561,1.369277,5.622883,1.52524,0.973608,-1.428488,-6.790455,-2.409702,47.771465
-0.013008,-1.52334,-1.465725,0.963225,-0.00006,0.030086,-8.691762,-1.465725,5.760312,1.290656,6.213966,1.45235,1.133178,-1.352838,-6.779308,-3.099969,159.3843
-0.01895,-1.353479,-0.819595,1.146114,-0.00017,0.017369,-6.154335,-0.819595,4.515144,2.289028,5.191895,7.411045,1.096323,-1.02532,-5.549879,-3.016942,182.494975
-0.013821,-1.782581,-1.53279,0.961151,-0.000068,0.031886,-8.76237,-1.53279,5.696789,1.362257,5.675658,1.518732,0.987855,-1.421734,-6.78946,-2.471333,57.736897
-0.012977,-1.513174,-1.463095,0.963306,-0.00006,0.030016,-8.688993,-1.463095,5.762803,1.287849,6.235076,1.449747,1.138876,-1.350136,-6.77891,-3.124621,163.370473
-0.001299,-1.823936,-4.179931,2.389853,0.000175,0.081653,-13.779079,-4.179931,5.419216,-1.297413,4.559322,42.235818,-3.328063,-3.294532,-3.746,1.412993,239.484332
-0.013852,-1.792748,-1.53542,0.96107,-0.000068,0.031957,-8.765139,-1.53542,5.694298,1.365065,5.654548,1.521335,0.982156,-1.424435,-6.789858,-2.446681,53.750724
-0.014018,-0.256005,-0.674646,1.113002,-0.000111,0.012411,-6.430305,-0.674646,5.081014,1.744692,7.788029,5.744904,1.742011,-0.798819,-5.789082,-5.792426,622.84651
-0.013518,-1.686001,-1.507805,0.961924,-0.000065,0.031216,-8.736065,-1.507805,5.720454,1.335583,5.876204,1.494001,1.041995,-1.396067,-6.785678,-2.705531,95.605537
-0.01375,-1.315293,-2.012133,1.895845,-0.00007,0.039625,-8.167587,-2.012133,4.143322,1.143952,4.491575,28.908783,-1.054038,-1.891773,-3.790695,-1.122339,288.085113
-0.011297,-0.9769,-1.324361,0.967596,-0.000044,0.026292,-8.542931,-1.324361,5.894208,1.139733,7.348634,1.312428,1.439494,-1.207616,-6.75791,-4.425033,373.641081
-0.013876,-1.800373,-1.537393,0.961009,-0.000068,0.03201,-8.767215,-1.537393,5.692429,1.367171,5.638715,1.523287,0.977882,-1.426462,-6.790157,-2.428192,50.761095
-0.018504,-0.893128,-0.607859,1.177724,-0.000174,0.012398,-5.645696,-0.607859,4.429979,2.322695,5.936299,8.216581,1.334063,-0.859535,-5.343732,-4.057109,356.30603
-0.018202,-1.114571,-0.75779,1.148025,-0.000163,0.01571,-6.089265,-0.75779,4.573685,2.223043,5.687983,7.34987,1.230248,-0.961828,-5.540524,-3.596273,276.170032
-0.015281,-1.771927,-1.391068,1.003128,-0.000094,0.02915,-8.184584,-1.391068,5.402448,1.600534,5.380525,2.901124,0.963349,-1.353738,-6.506863,-2.382957,51.878183
-0.013542,-1.693626,-1.509778,0.961863,-0.000065,0.031269,-8.738141,-1.509778,5.718586,1.337688,5.860371,1.495954,1.037721,-1.398093,-6.785977,-2.687041,92.615908
-0.014044,-1.853746,-1.551201,0.960582,-0.00007,0.03238,-8.781752,-1.551201,5.679351,1.381913,5.527887,1.536954,0.947963,-1.440646,-6.792247,-2.298767,29.833688
-0.013805,-1.777498,-1.531475,0.961192,-0.000067,0.031851,-8.760985,-1.531475,5.698034,1.360853,5.686213,1.51743,0.990705,-1.420383,-6.789261,-2.483659,59.729983
0.925535,119.24289,150.242472,2.66629,-0.000571,0.183846,164.692433,150.242472,135.792512,47.378611,159.104699,52.800044,-13.437192,-5.686106,4.7409,120.10117,400.854377
0.930655,-0.591552,-9.241781,2.770028,-0.000559,0.158538,-19.259011,-9.241781,0.775449,55.127464,8.003276,58.951776,-0.977279,7.782439,19.966794,12.296324,299.28704
0.902758,29.323376,34.578333,1.536585,-0.001032,0.111811,30.193627,34.578333,38.963039,55.651834,51.57198,23.461111,0.191604,6.855689,15.162087,39.702591,116.448066
0.933379,16.985276,14.917345,2.749986,-0.000543,0.156088,6.901556,14.917345,22.933134,53.590057,32.991492,57.726199,-5.139412,3.116769,14.236904,30.43743,322.745535
-0.008027,-1.714059,-2.763802,1.697161,0.000043,0.054819,-10.958988,-2.763802,5.431384,0.128396,5.144082,22.546995,-1.135341,-2.301845,-5.123147,-0.688364,178.567182
-0.002704,-1.79549,-4.033606,2.431972,0.000149,0.078793,-13.196447,-4.033606,5.129235,-1.064049,4.301132,43.613655,-3.342595,-3.221808,-3.462707,1.458228,240.60142
0.08351,4.516391,11.874844,1.951681,0.000679,-0.151228,36.702246,11.874844,-12.952558,30.578356,-8.474833,41.391482,12.006113,14.85976,21.543869,-4.989597,77.287586
-0.007661,-1.597147,-2.733557,1.698097,0.000046,0.054007,-10.927145,-2.733557,5.460031,0.096105,5.386848,22.517058,-1.069803,-2.270774,-5.118569,-0.971866,224.408168
-0.013582,-1.706334,-1.513065,0.961761,-0.000065,0.031357,-8.741603,-1.513065,5.715472,1.341198,5.833984,1.499208,1.030597,-1.40147,-6.786474,-2.656226,87.633192
-0.013415,-1.652961,-1.499258,0.962188,-0.000064,0.030986,-8.727066,-1.499258,5.72855,1.326457,5.944812,1.485541,1.060516,-1.387286,-6.784384,-2.785651,108.560598
-0.010487,-1.863361,-2.617138,1.751822,0.000003,0.052305,-10.233141,-2.617138,4.998865,0.491259,4.41105,24.432053,-1.259672,-2.254639,-4.752755,-0.174037,106.64462
-0.015499,-1.046762,-0.971858,1.078748,-0.000117,0.019677,-7.028935,-0.971858,5.085219,1.802281,6.357548,5.023972,1.319056,-1.052413,-6.008167,-3.951057,319.484842
-0.017012,-1.529663,-1.096784,1.074885,-0.000131,0.02303,-7.16046,-1.096784,4.966892,1.935655,5.354818,5.147624,1.048358,-1.180749,-6.027078,-2.78007,130.14164
-0.01386,-1.795289,-1.536078,0.961049,-0.000068,0.031974,-8.765831,-1.536078,5.693675,1.365767,5.64927,1.521986,0.980731,-1.425111,-6.789958,-2.440518,52.754181
-0.015365,-1.639602,-1.310513,1.01815,-0.000099,0.027343,-7.956916,-1.310513,5.335889,1.644394,5.549542,3.328948,1.027367,-1.296851,-6.407622,-2.665762,100.416799
-0.013693,-1.741916,-1.52227,0.961476,-0.000066,0.031604,-8.751294,-1.52227,5.706753,1.351026,5.760098,1.508319,1.010651,-1.410926,-6.787868,-2.569943,73.681587
-0.000045,-1.264626,-3.988916,2.408292,0.000182,0.076882,-13.435114,-3.988916,5.457283,-1.371484,5.614964,42.554307,-3.024691,-3.124168,-3.630038,0.094789,455.4422
-0.012547,-1.375929,-1.42759,0.964404,-0.000055,0.029063,-8.651612,-1.42759,5.796433,1.249942,6.520062,1.414604,1.215812,-1.313662,-6.773536,-3.457428,217.183804
-0.013622,-1.719042,-1.516353,0.961659,-0.000066,0.031445,-8.745064,-1.516353,5.712358,1.344708,5.807596,1.502462,1.023473,-1.404847,-6.786972,-2.625411,82.650476
-0.014051,-1.856287,-1.551858,0.960561,-0.00007,0.032398,-8.782445,-1.551858,5.678728,1.382615,5.52261,1.537605,0.946538,-1.441322,-6.792346,-2.292604,28.837145
-0.013582,-1.706334,-1.513065,0.961761,-0.000065,0.031357,-8.741603,-1.513065,5.715472,1.341198,5.833984,1.499208,1.030597,-1.40147,-6.786474,-2.656226,87.633192
-0.01398,-1.833413,-1.545941,0.960744,-0.000069,0.032239,-8.776214,-1.545941,5.684333,1.376297,5.570108,1.531748,0.959361,-1.435243,-6.791451,-2.348071,37.806033
-0.013988,-1.835955,-1.546598,0.960724,-0.000069,0.032257,-8.776907,-1.546598,5.683711,1.376999,5.56483,1.532398,0.957936,-1.435918,-6.79155,-2.341908,36.80949
-0.013422,-1.655502,-1.499915,0.962168,-0.000064,0.031004,-8.727758,-1.499915,5.727927,1.327159,5.939534,1.486192,1.059092,-1.387961,-6.784484,-2.779488,107.564055
-0.012881,-1.482675,-1.455205,0.96355,-0.000059,0.029804,-8.680686,-1.455205,5.770276,1.279425,6.298406,1.441937,1.155973,-1.342031,-6.777716,-3.198578,175.328991
-0.013693,-1.741916,-1.52227,0.961476,-0.000066,0.031604,-8.751294,-1.52227,5.706753,1.351026,5.760098,1.508319,1.010651,-1.410926,-6.787868,-2.569943,73.681587
-0.00907,-1.728983,-2.675019,1.72497,0.000025,0.053147,-10.579796,-2.675019,5.229759,0.293331,4.901588,23.47423,-1.164025,-2.262369,-4.935612,-0.576033,166.024665
-0.013606,-1.713959,-1.515038,0.9617,-0.000066,0.03141,-8.743679,-1.515038,5.713604,1.343304,5.818151,1.50116,1.026323,-1.403496,-6.786773,-2.637737,84.643562
-0.01347,-1.670752,-1.50386,0.962046,-0.000064,0.03111,-8.731911,-1.50386,5.724191,1.331371,5.907869,1.490096,1.050543,-1.392014,-6.785081,-2.742509,101.584796
-0.011535,-1.053148,-1.344087,0.966986,-0.000046,0.026821,-8.563698,-1.344087,5.875525,1.160792,7.190308,1.331952,1.396752,-1.22788,-6.760895,-4.240141,343.744786
-0.013781,-1.769874,-1.529503,0.961253,-0.000067,0.031798,-8.758909,-1.529503,5.699903,1.358748,5.702046,1.515478,0.994979,-1.418356,-6.788962,-2.502149,62.719613
-0.013207,-1.58688,-1.482163,0.962717,-0.000062,0.030527,-8.709067,-1.482163,5.744742,1.308206,6.082027,1.46862,1.097559,-1.369724,-6.781796,-2.945891,134.470721
-0.002311,-0.525251,-2.641546,1.650817,0.000114,0.050114,-11.40171,-2.641546,6.118617,-0.521572,8.035621,20.395759,-0.428295,-2.072793,-5.452833,-3.723396,658.0759
-0.013813,-1.78004,-1.532133,0.961171,-0.000067,0.031869,-8.761677,-1.532133,5.697412,1.361555,5.680936,1.518081,0.98928,-1.421058,-6.789361,-2.477496,58.73344
-0.013837,-1.787665,-1.534105,0.96111,-0.000068,0.031922,-8.763754,-1.534105,5.695543,1.363661,5.665103,1.520033,0.985006,-1.423084,-6.789659,-2.459007,55.74381
0.899352,123.258936,159.340372,2.696186,-0.000785,0.227632,155.017362,159.340372,163.663382,46.666574,190.116789,53.613466,-2.633105,7.865033,25.125443,139.298572,324.756501
-0.013617,-0.922713,-1.078733,1.037849,-0.000086,0.021478,-7.570033,-1.078733,5.412567,1.5268,6.93239,3.607087,1.419073,-1.084609,-6.285489,-4.366077,378.160344
0.890586,5.916726,-4.987153,1.979627,-0.000943,0.207013,-15.206149,-4.987153,5.231843,41.613779,10.572658,30.700347,-11.842634,-7.791914,-6.330768,10.141061,410.442481
-0.013892,-1.805456,-1.538708,0.960968,-0.000068,0.032045,-8.7686,-1.538708,5.691184,1.368575,5.62816,1.524589,0.975033,-1.427813,-6.790356,-2.415865,48.768008
-0.014386,-1.64501,-1.404557,0.990179,-0.000081,0.029156,-8.341644,-1.404557,5.532531,1.485074,5.749816,2.406919,1.044654,-1.34173,-6.595953,-2.728788,104.98697
0.883147,5.559481,-3.696074,2.106657,-0.000995,0.205684,-20.50369,-3.696074,13.111542,46.021933,21.432803,36.014386,0.414969,7.129448,15.402281,13.697658,632.685208
-0.004466,-2.007806,-3.256693,1.569137,0.000114,0.064846,-12.763645,-3.256693,6.25026,-0.514132,5.485896,18.466849,-1.208571,-2.575402,-5.981188,-0.318694,93.499377
0.002032,-1.555343,-4.342056,2.322183,0.000227,0.084225,-14.664063,-4.342056,5.97995,-1.77363,5.645812,39.858507,-3.126701,-3.331756,-4.205781,0.571324,361.526051
-0.013136,-1.564006,-1.476245,0.9629,-0.000061,0.030369,-8.702837,-1.476245,5.750347,1.301888,6.129525,1.462763,1.110382,-1.363645,-6.780901,-3.001359,143.439609
-0.001041,0.039143,-2.449216,1.669296,0.000122,0.045308,-11.056361,-2.449216,6.157929,-0.597048,9.101818,20.712947,-0.122073,-1.901078,-5.336671,-5.053926,876.026854
-0.013844,-1.790206,-1.534763,0.96109,-0.000068,0.031939,-8.764446,-1.534763,5.69492,1.364363,5.659825,1.520684,0.983581,-1.42376,-6.789759,-2.452844,54.747267
0.838717,7.566368,-6.634645,1.785781,-0.001314,0.329579,-28.95027,-6.634645,15.68098,29.275988,17.41404,20.663041,-9.754582,-5.989236,-5.550298,13.499812,154.883997
-0.013972,-1.830871,-1.545283,0.960765,-0.000069,0.032222,-8.775522,-1.545283,5.684956,1.375595,5.575385,1.531097,0.960785,-1.434567,-6.791351,-2.354234,38.802577
-0.013964,-1.82833,-1.544626,0.960785,-0.000069,0.032204,-8.77483,-1.544626,5.685579,1.374893,5.580663,1.530446,0.96221,-1.433892,-6.791252,-2.360398,39.79912
-0.013964,-1.82833,-1.544626,0.960785,-0.000069,0.032204,-8.77483,-1.544626,5.685579,1.374893,5.580663,1.530446,0.96221,-1.433892,-6.791252,-2.360398,39.79912
-0.013964,-1.82833,-1.544626,0.960785,-0.000069,0.032204,-8.77483,-1.544626,5.685579,1.374893,5.580663,1.530446,0.96221,-1.433892,-6.791252,-2.360398,39.79912
-0.01398,-1.833413,-1.545941,0.960744,-0.000069,0.032239,-8.776214,-1.545941,5.684333,1.376297,5.570108,1.531748,0.959361,-1.435243,-6.791451,-2.348071,37.806033
0.037271,2.353604,4.782128,1.779378,0.000352,-0.042314,12.87299,4.782128,-3.308734,18.742008,0.553137,31.587337,16.581999,19.136468,25.544527,-6.367647,415.261352
0.917273,-0.902321,-11.309767,2.631055,-0.000641,0.201592,-27.367731,-11.309767,4.748197,45.10148,10.046399,51.087236,-13.043864,-7.038915,-1.567744,14.729802,239.848714
0.012811,4.155511,8.856561,1.130771,0.000062,-0.04126,15.097475,8.856561,2.615647,16.026727,5.331602,12.087995,14.74724,15.720134,18.467462,-2.095445,31.552721
0.048936,19.199437,26.398263,2.332777,0.000589,-0.005609,34.247858,26.398263,18.548667,13.558727,23.43503,45.715109,6.652973,9.068521,14.565509,14.205205,348.731242
-0.014036,-1.851204,-1.550543,0.960602,-0.00007,0.032363,-8.78106,-1.550543,5.679974,1.381211,5.533165,1.536303,0.949387,-1.439971,-6.792147,-2.30493,30.830231
0.056113,3.576149,7.79618,1.827735,0.000505,-0.083443,22.181988,7.79618,-6.589628,21.028025,-2.786631,33.95446,9.83961,11.495038,15.566185,-5.028246,289.29356
-0.013781,-1.769874,-1.529503,0.961253,-0.000067,0.031798,-8.758909,-1.529503,5.699903,1.358748,5.702046,1.515478,0.994979,-1.418356,-6.788962,-2.502149,62.719613
-0.013462,-1.66821,-1.503203,0.962066,-0.000064,0.031092,-8.731219,-1.503203,5.724814,1.330669,5.913147,1.489446,1.051968,-1.391338,-6.784981,-2.748672,102.581339
-0.010461,-0.710034,-1.255323,0.969731,-0.000036,0.024439,-8.470246,-1.255323,5.959599,1.066026,7.902774,1.244094,1.589091,-1.136694,-6.747459,-5.072158,478.278114
-0.013637,-1.724125,-1.517668,0.961619,-0.000066,0.03148,-8.746448,-1.517668,5.711113,1.346112,5.797041,1.503763,1.020624,-1.406198,-6.787171,-2.613084,80.65739
-0.013701,-1.744458,-1.522928,0.961456,-0.000066,0.031621,-8.751986,-1.522928,5.70613,1.351728,5.754821,1.50897,1.009226,-1.411602,-6.787967,-2.56378,72.685044
-0.013422,-1.655502,-1.499915,0.962168,-0.000064,0.031004,-8.727758,-1.499915,5.727927,1.327159,5.939534,1.486192,1.059092,-1.387961,-6.784484,-2.779488,107.564055
-0.013335,-1.627545,-1.492683,0.962391,-0.000063,0.03081,-8.720143,-1.492683,5.734778,1.319437,5.997587,1.479033,1.074764,-1.380531,-6.783389,-2.847282,118.52603
-0.010898,-0.849821,-1.291486,0.968613,-0.00004,0.02541,-8.508319,-1.291486,5.925347,1.104635,7.61251,1.279888,1.510731,-1.173844,-6.752933,-4.733188,423.468239
-0.013765,-1.76479,-1.528188,0.961293,-0.000067,0.031763,-8.757524,-1.528188,5.701148,1.357344,5.712601,1.514176,0.997828,-1.417005,-6.788763,-2.514475,64.712699
0.011367,2.887115,-2.036702,1.594333,0.000269,0.031746,-11.622069,-2.036702,7.548666,-1.946488,15.755824,16.751743,1.545526,-1.296251,-5.883563,-12.226486,2016.123147
-0.012825,-1.464884,-1.450602,0.963692,-0.000058,0.02968,-8.67584,-1.450602,5.774635,1.274511,6.335349,1.437382,1.165946,-1.337302,-6.777019,-3.24172,182.304793
-0.013407,-1.650419,-1.4986,0.962208,-0.000064,0.030969,-8.726373,-1.4986,5.729173,1.325755,5.950089,1.48489,1.061941,-1.38661,-6.784285,-2.791814,109.557141
-0.013988,-1.835955,-1.546598,0.960724,-0.000069,0.032257,-8.776907,-1.546598,5.683711,1.376999,5.56483,1.532398,0.957936,-1.435918,-6.79155,-2.341908,36.80949
-0.009019,-0.250008,-1.136315,0.973412,-0.000022,0.021245,-8.344951,-1.136315,6.072321,0.93897,8.858006,1.126299,1.846967,-1.014438,-6.729445,-6.187678,658.652427
-0.011902,-1.170061,-1.374332,0.966051,-0.000049,0.027633,-8.595541,-1.374332,5.846877,1.193083,6.947542,1.361889,1.331215,-1.25895,-6.765474,-3.956638,297.9038
