Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,NO K-Param,pca,19,9,smote,9.0,21.0,907.0,35.0,0.3,0.20454545454545456,0.8033772531347962,0.21440942154485723,0.24324324324324326
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,19,pca,19,9,oversampling,41.0,387.0,541.0,3.0,0.09579439252336448,0.9318181818181818,0.8192716496865203,0.09982902735562303,0.17372881355932202
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,9,pca,19,9,undersampling,38.0,403.0,525.0,6.0,0.08616780045351474,0.8636363636363636,0.8207043495297806,0.08105184322210195,0.15670103092783505
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,19,pca,19,9,smote,6.0,12.0,916.0,38.0,0.3333333333333333,0.13636363636363635,0.8309046826018809,0.17177914110429449,0.1935483870967742
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,pca,19,9,oversampling,32.0,247.0,681.0,12.0,0.11469534050179211,0.7272727272727273,0.7643514890282131,0.13011568603060078,0.19814241486068113
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,pca,19,9,undersampling,32.0,249.0,679.0,12.0,0.11387900355871886,0.7272727272727273,0.7763273902821317,0.12872116824419952,0.1969230769230769
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Naive Bayes,NO K-Param,pca,19,9,smote,26.0,180.0,748.0,18.0,0.1262135922330097,0.5909090909090909,0.768123040752351,0.1441531182183643,0.208
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Random Forest,NO K-Param,pca,19,9,No sampling,4.0,12.0,916.0,40.0,0.25,0.09090909090909091,0.8264963753918495,0.1118920438571839,0.13333333333333333
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,logistic,NO K-Param,pca,19,9,No sampling,3.0,8.0,920.0,41.0,0.2727272727272727,0.06818181818181818,0.8088141653605015,0.09266173893164818,0.10909090909090909
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Ibk,9,pca,19,9,No sampling,2.0,2.0,926.0,42.0,0.5,0.045454545454545456,0.7751395963949843,0.07636489288182506,0.08333333333333334
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Naive Bayes,NO K-Param,pca,19,9,No sampling,25.0,173.0,755.0,19.0,0.12626262626262627,0.5681818181818182,0.7684414184952978,0.14314049586776853,0.2066115702479339
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,best first,19,8,oversampling,21.0,12.0,916.0,23.0,0.6363636363636364,0.4772727272727273,0.940242946708464,0.5271059216013348,0.5454545454545454
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,best first,19,8,undersampling,40.0,89.0,839.0,4.0,0.31007751937984496,0.9090909090909091,0.9663131857366771,0.42350960434682805,0.4624277456647399
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Random Forest,NO K-Param,best first,19,8,smote,16.0,10.0,918.0,28.0,0.6153846153846154,0.36363636363636365,0.9746032523510971,0.43825282881129113,0.4571428571428572
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,best first,19,8,oversampling,26.0,11.0,917.0,18.0,0.7027027027027027,0.5909090909090909,0.9844239811912225,0.6265302877735978,0.6419753086419754
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,best first,19,8,undersampling,26.0,120.0,808.0,18.0,0.1780821917808219,0.5909090909090909,0.870444749216301,0.2193770659714141,0.2736842105263158
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,NO K-Param,best first,19,8,smote,8.0,3.0,925.0,36.0,0.7272727272727273,0.18181818181818182,0.9470513322884012,0.2778328126190672,0.2909090909090909
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,19,best first,19,8,oversampling,43.0,151.0,777.0,1.0,0.22164948453608246,0.9772727272727273,0.9642927115987461,0.3104581264234779,0.36134453781512604
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,3,best first,19,8,undersampling,42.0,157.0,771.0,2.0,0.21105527638190955,0.9545454545454546,0.9093480603448276,0.2932816301146864,0.345679012345679
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,19,best first,19,8,smote,18.0,7.0,921.0,26.0,0.72,0.4090909090909091,0.9675499608150471,0.505518899919837,0.5217391304347826
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,best first,19,8,oversampling,31.0,190.0,738.0,13.0,0.14027149321266968,0.7045454545454546,0.9113073079937304,0.17140073572640396,0.2339622641509434
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,best first,19,8,undersampling,29.0,179.0,749.0,15.0,0.13942307692307693,0.6590909090909091,0.8852493142633229,0.16798446876103076,0.23015873015873015
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Naive Bayes,NO K-Param,best first,19,8,smote,29.0,122.0,806.0,15.0,0.19205298013245034,0.6590909090909091,0.8986211794670846,0.24446814787917293,0.2974358974358975
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Random Forest,NO K-Param,best first,19,8,No sampling,14.0,11.0,917.0,30.0,0.56,0.3181818181818182,0.9764033111285266,0.3856446938397982,0.4057971014492754
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,logistic,NO K-Param,best first,19,8,No sampling,10.0,3.0,925.0,34.0,0.7692307692307693,0.22727272727272727,0.9592966300940439,0.3371913011426456,0.3508771929824561
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Ibk,9,best first,19,8,No sampling,10.0,8.0,920.0,34.0,0.5555555555555556,0.22727272727272727,0.9356999412225705,0.30429447852760844,0.3225806451612903
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Naive Bayes,NO K-Param,best first,19,8,No sampling,29.0,176.0,752.0,15.0,0.14146341463414633,0.6590909090909091,0.8819308385579937,0.17115202600139276,0.23293172690763048
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,wrapper,19,6,oversampling,35.0,11.0,917.0,9.0,0.7608695652173914,0.7954545454545454,0.9753747061128527,0.7669958768817716,0.7777777777777778
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,wrapper,19,6,undersampling,41.0,343.0,585.0,3.0,0.10677083333333333,0.9318181818181818,0.9439900078369906,0.12011804596257705,0.19158878504672897
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Random Forest,NO K-Param,wrapper,19,6,smote,33.0,11.0,917.0,11.0,0.75,0.75,0.9841790752351097,0.7381465517241386,0.75
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,wrapper,19,6,oversampling,34.0,11.0,917.0,10.0,0.7555555555555555,0.7727272727272727,0.9731950431034483,0.7527256868730922,0.7640449438202247
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,wrapper,19,6,undersampling,31.0,223.0,705.0,13.0,0.1220472440944882,0.7045454545454546,0.753563381661442,0.1418310238529913,0.2080536912751678
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,NO K-Param,wrapper,19,6,smote,29.0,8.0,920.0,15.0,0.7837837837837838,0.6590909090909091,0.9191687891849529,0.7037998834066456,0.7160493827160493
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,3,wrapper,19,6,oversampling,32.0,15.0,913.0,12.0,0.6808510638297872,0.7272727272727273,0.940071512539185,0.6887423502063664,0.7032967032967034
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,1,wrapper,19,6,undersampling,33.0,146.0,782.0,11.0,0.18435754189944134,0.75,0.8452806622257053,0.24079122803526284,0.29596412556053814
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,3,wrapper,19,6,smote,26.0,8.0,920.0,18.0,0.7647058823529411,0.5909090909090909,0.9531984717868338,0.6529715478413702,0.6666666666666667
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,wrapper,19,6,oversampling,13.0,172.0,756.0,31.0,0.07027027027027027,0.29545454545454547,0.39046581112852663,0.0435853190375558,0.11353711790393013
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,wrapper,19,6,undersampling,13.0,658.0,270.0,31.0,0.019374068554396422,0.29545454545454547,0.3674446512539185,-0.053112596944327385,0.03636363636363636
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Naive Bayes,NO K-Param,wrapper,19,6,smote,12.0,0.0,928.0,32.0,1.0,0.2727272727272727,0.3877228644200627,0.41726618705036045,0.42857142857142855
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Random Forest,NO K-Param,wrapper,19,6,No sampling,30.0,10.0,918.0,14.0,0.75,0.6818181818181818,0.9842403017241379,0.7014130657382757,0.7142857142857143
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,logistic,NO K-Param,wrapper,19,6,No sampling,30.0,8.0,920.0,14.0,0.7894736842105263,0.6818181818181818,0.9233076998432602,0.7199580932425359,0.7317073170731707
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Ibk,3,wrapper,19,6,No sampling,25.0,7.0,921.0,19.0,0.78125,0.5681818181818182,0.9549985305642633,0.6443368610673263,0.6578947368421052
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Naive Bayes,NO K-Param,wrapper,19,6,No sampling,12.0,0.0,928.0,32.0,1.0,0.2727272727272727,0.385518710815047,0.41726618705036045,0.42857142857142855
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,no fs,19,19,oversampling,40.0,22.0,906.0,4.0,0.6451612903225806,0.9090909090909091,0.987117946708464,0.7410018857096002,0.7547169811320754
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Random Forest,NO K-Param,no fs,19,19,undersampling,44.0,325.0,603.0,0.0,0.11924119241192412,1.0,0.984717868338558,0.1438189091618694,0.21307506053268765
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Random Forest,NO K-Param,no fs,19,19,smote,38.0,11.0,917.0,6.0,0.7755102040816326,0.8636363636363636,0.9875342868338558,0.8080479531620278,0.8172043010752688
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,no fs,19,19,oversampling,40.0,13.0,915.0,4.0,0.7547169811320755,0.9090909090909091,0.9751420454545454,0.8156215130551215,0.8247422680412373
syncope,14.0,41.592454947058414,50.0,4.526748971193416,logistic,NO K-Param,no fs,19,19,undersampling,37.0,510.0,418.0,7.0,0.06764168190127971,0.8409090909090909,0.7951361677115988,0.045204781918087245,0.12521150592216584
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,NO K-Param,no fs,19,19,smote,39.0,13.0,915.0,5.0,0.75,0.8863636363636364,0.9422389302507836,0.8028308690948435,0.8125000000000001
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,19,no fs,19,19,oversampling,43.0,342.0,586.0,1.0,0.11168831168831168,0.9772727272727273,0.9568965517241379,0.1297597544295604,0.20046620046620048
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Ibk,9,no fs,19,19,undersampling,43.0,385.0,543.0,1.0,0.10046728971962617,0.9772727272727273,0.9072541144200627,0.10906155015197556,0.18220338983050846
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Ibk,19,no fs,19,19,smote,21.0,6.0,922.0,23.0,0.7777777777777778,0.4772727272727273,0.9632885971786834,0.576985413290114,0.5915492957746479
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,no fs,19,19,oversampling,40.0,156.0,772.0,4.0,0.20408163265306123,0.9090909090909091,0.8960986481191222,0.280106650866538,0.33333333333333337
syncope,14.0,41.592454947058414,50.0,4.526748971193416,Naive Bayes,NO K-Param,no fs,19,19,undersampling,26.0,138.0,790.0,18.0,0.15853658536585366,0.5909090909090909,0.8548932210031348,0.1923470257371739,0.25
syncope,14.0,41.592454947058414,6.270923491467298,4.526748971193416,Naive Bayes,NO K-Param,no fs,19,19,smote,27.0,128.0,800.0,17.0,0.17419354838709677,0.6136363636363636,0.8581994514106583,0.21607671257258573,0.271356783919598
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Random Forest,NO K-Param,no fs,19,19,No sampling,37.0,10.0,918.0,7.0,0.7872340425531915,0.8409090909090909,0.9909139890282131,0.8040229612410456,0.8131868131868133
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,logistic,NO K-Param,no fs,19,19,No sampling,40.0,13.0,915.0,4.0,0.7547169811320755,0.9090909090909091,0.9620640673981191,0.8156215130551215,0.8247422680412373
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Ibk,19,no fs,19,19,No sampling,4.0,2.0,926.0,40.0,0.6666666666666666,0.09090909090909091,0.960766065830721,0.15077383924113813,0.16
syncope,14.0,41.592454947058414,3.2369552389783363,4.526748971193416,Naive Bayes,NO K-Param,no fs,19,19,No sampling,28.0,126.0,802.0,16.0,0.18181818181818182,0.6363636363636364,0.8744367163009404,0.22850243706121726,0.2828282828282829
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,pca,19,9,oversampling,12.0,22.0,940.0,34.0,0.35294117647058826,0.2608695652173913,0.8287535026665461,0.2717514707400143,0.3
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,pca,19,9,undersampling,42.0,357.0,605.0,4.0,0.10526315789473684,0.9130434782608695,0.8765818494079364,0.11645931062614744,0.18876404494382024
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Random Forest,NO K-Param,pca,19,9,smote,8.0,7.0,955.0,38.0,0.5333333333333333,0.17391304347826086,0.8935528337702251,0.2453583549610702,0.26229508196721313
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,pca,19,9,oversampling,46.0,634.0,328.0,0.0,0.06764705882352941,1.0,0.8867395823917563,0.04508941378980588,0.12672176308539945
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,pca,19,9,undersampling,46.0,634.0,328.0,0.0,0.06764705882352941,1.0,0.8944454487932749,0.04508941378980588,0.12672176308539945
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,NO K-Param,pca,19,9,smote,12.0,23.0,939.0,34.0,0.34285714285714286,0.2608695652173913,0.871124468950556,0.2674044983934308,0.29629629629629634
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,19,pca,19,9,oversampling,43.0,434.0,528.0,3.0,0.09014675052410902,0.9347826086956522,0.858413179065353,0.08856610800744873,0.16443594646271512
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,19,pca,19,9,undersampling,45.0,469.0,493.0,1.0,0.08754863813229571,0.9782608695652174,0.88515773298382,0.08397655029466809,0.1607142857142857
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,9,pca,19,9,smote,13.0,12.0,950.0,33.0,0.52,0.2826086956521739,0.8664241164241164,0.3451521626147721,0.36619718309859156
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,pca,19,9,oversampling,40.0,241.0,721.0,6.0,0.1423487544483986,0.8695652173913043,0.9090210611949743,0.18036370340132474,0.24464831804281345
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,pca,19,9,undersampling,44.0,254.0,708.0,2.0,0.1476510067114094,0.9565217391304348,0.9103091385700082,0.19192324072450342,0.2558139534883721
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Naive Bayes,NO K-Param,pca,19,9,smote,35.0,127.0,835.0,11.0,0.21604938271604937,0.7608695652173914,0.9072132333001898,0.28576709796672867,0.33653846153846156
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Random Forest,NO K-Param,pca,19,9,No sampling,7.0,4.0,958.0,39.0,0.6363636363636364,0.15217391304347827,0.8434873000090392,0.23208844164127318,0.2456140350877193
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,logistic,NO K-Param,pca,19,9,No sampling,9.0,8.0,954.0,37.0,0.5294117647058824,0.1956521739130435,0.8752146795625056,0.2676783984501143,0.28571428571428575
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Ibk,19,pca,19,9,No sampling,0.0,2.0,960.0,46.0,0.0,0.0,0.861893247762813,-0.0038174273858922847,0.0
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Naive Bayes,NO K-Param,pca,19,9,No sampling,33.0,121.0,841.0,13.0,0.21428571428571427,0.717391304347826,0.90777817951731,0.2793546459515986,0.32999999999999996
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,best first,19,8,oversampling,23.0,11.0,951.0,23.0,0.6764705882352942,0.5,0.9750067793546054,0.557849107235009,0.5750000000000001
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,best first,19,8,undersampling,42.0,88.0,874.0,4.0,0.3230769230769231,0.9130434782608695,0.9589510078640513,0.43948551810840847,0.47727272727272724
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Random Forest,NO K-Param,best first,19,8,smote,21.0,9.0,953.0,25.0,0.7,0.45652173913043476,0.9897631745457832,0.5359116022099453,0.5526315789473684
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,best first,19,8,oversampling,40.0,12.0,950.0,6.0,0.7692307692307693,0.8695652173913043,0.9912320347102955,0.8069787234042548,0.8163265306122449
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,best first,19,8,undersampling,35.0,70.0,892.0,11.0,0.3333333333333333,0.7608695652173914,0.9030552291421856,0.42722451384796684,0.4635761589403974
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,NO K-Param,best first,19,8,smote,15.0,1.0,961.0,31.0,0.9375,0.32608695652173914,0.9645891711109102,0.4714210802307294,0.48387096774193544
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,9,best first,19,8,oversampling,42.0,85.0,877.0,4.0,0.33070866141732286,0.9130434782608695,0.9427596492813884,0.4486047940995696,0.4855491329479769
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,3,best first,19,8,undersampling,43.0,92.0,870.0,3.0,0.31851851851851853,0.9347826086956522,0.9306020066889632,0.4367986449290706,0.47513812154696133
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,9,best first,19,8,smote,27.0,9.0,953.0,19.0,0.75,0.5869565217391305,0.9339012925969448,0.6442831215970961,0.6585365853658538
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,best first,19,8,oversampling,41.0,125.0,837.0,5.0,0.2469879518072289,0.8913043478260869,0.9437765524722046,0.339596016610894,0.38679245283018865
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,best first,19,8,undersampling,37.0,127.0,835.0,9.0,0.22560975609756098,0.8043478260869565,0.9170884931754497,0.30267762675999055,0.3523809523809524
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Naive Bayes,NO K-Param,best first,19,8,smote,35.0,118.0,844.0,11.0,0.22875816993464052,0.7608695652173914,0.934104673235108,0.3028372900984367,0.35175879396984927
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Random Forest,NO K-Param,best first,19,8,No sampling,18.0,10.0,952.0,28.0,0.6428571428571429,0.391304347826087,0.9901586368977673,0.46811819595645415,0.4864864864864865
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,logistic,NO K-Param,best first,19,8,No sampling,14.0,1.0,961.0,32.0,0.9333333333333333,0.30434782608695654,0.9757073126638344,0.44659612697145096,0.45901639344262296
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Ibk,9,best first,19,8,No sampling,16.0,7.0,955.0,30.0,0.6956521739130435,0.34782608695652173,0.9356752237187019,0.4469422860193371,0.46376811594202894
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Naive Bayes,NO K-Param,best first,19,8,No sampling,36.0,117.0,845.0,10.0,0.23529411764705882,0.782608695652174,0.9313364367712194,0.313646014282957,0.36180904522613067
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,wrapper,19,7,oversampling,15.0,7.0,955.0,31.0,0.6818181818181818,0.32608695652173914,0.9545105305974871,0.4241731809981964,0.4411764705882353
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,wrapper,19,7,undersampling,38.0,12.0,950.0,8.0,0.76,0.8260869565217391,0.961662749706228,0.7812689870670945,0.7916666666666667
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Random Forest,NO K-Param,wrapper,19,7,smote,10.0,4.0,958.0,36.0,0.7142857142857143,0.21739130434782608,0.9909947572991051,0.31882686849574265,0.3333333333333333
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,wrapper,19,7,oversampling,22.0,9.0,953.0,24.0,0.7096774193548387,0.4782608695652174,0.990429811081985,0.5550799850195285,0.5714285714285714
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,wrapper,19,7,undersampling,37.0,12.0,950.0,9.0,0.7551020408163265,0.8043478260869565,0.8916659134050439,0.7680270021478978,0.7789473684210526
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,NO K-Param,wrapper,19,7,smote,14.0,1.0,961.0,32.0,0.9333333333333333,0.30434782608695654,0.9722046461176896,0.44659612697145096,0.45901639344262296
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,19,wrapper,19,7,oversampling,20.0,13.0,949.0,26.0,0.6060606060606061,0.43478260869565216,0.6092154026936636,0.4867617107942979,0.5063291139240507
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,9,wrapper,19,7,undersampling,13.0,96.0,866.0,33.0,0.11926605504587157,0.2826086956521739,0.6939460363373406,0.11066123163625433,0.16774193548387095
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,9,wrapper,19,7,smote,13.0,7.0,955.0,33.0,0.65,0.2826086956521739,0.5967300912953087,0.376700469948059,0.3939393939393939
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,wrapper,19,7,oversampling,10.0,6.0,956.0,36.0,0.625,0.21739130434782608,0.3097261140739402,0.30624016780283286,0.3225806451612903
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,wrapper,19,7,undersampling,5.0,18.0,944.0,41.0,0.21739130434782608,0.10869565217391304,0.2794901925336708,0.11809715878759093,0.14492753623188406
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Naive Bayes,NO K-Param,wrapper,19,7,smote,0.0,0.0,962.0,46.0,NaN,0.0,0.29652897044201393,0.0,NaN
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Random Forest,NO K-Param,wrapper,19,7,No sampling,8.0,3.0,959.0,38.0,0.7272727272727273,0.17391304347826086,0.9907461809635723,0.26780525830912083,0.2807017543859649
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,logistic,NO K-Param,wrapper,19,7,No sampling,14.0,1.0,961.0,32.0,0.9333333333333333,0.30434782608695654,0.9728825815782337,0.44659612697145096,0.45901639344262296
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Ibk,9,wrapper,19,7,No sampling,8.0,5.0,957.0,38.0,0.6153846153846154,0.17391304347826086,0.5862559884299015,0.2562289793396941,0.2711864406779661
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Naive Bayes,NO K-Param,wrapper,19,7,No sampling,0.0,0.0,962.0,46.0,NaN,0.0,0.3055455120672512,0.0,NaN
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,no fs,19,19,oversampling,44.0,16.0,946.0,2.0,0.7333333333333333,0.9565217391304348,0.9907574798879146,0.8209379441023208,0.8301886792452831
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Random Forest,NO K-Param,no fs,19,19,undersampling,45.0,258.0,704.0,1.0,0.1485148514851485,0.9782608695652174,0.9729616740486305,0.19401326269773647,0.25787965616045844
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Random Forest,NO K-Param,no fs,19,19,smote,36.0,7.0,955.0,10.0,0.8372093023255814,0.782608695652174,0.9943844346018259,0.8001772470730903,0.8089887640449438
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,no fs,19,19,oversampling,44.0,13.0,949.0,2.0,0.7719298245614035,0.9565217391304348,0.9921811443550574,0.8466220328667077,0.8543689320388349
syncope,15.0,45.00035060654933,50.0,4.563492063492063,logistic,NO K-Param,no fs,19,19,undersampling,44.0,831.0,131.0,2.0,0.05028571428571429,0.9565217391304348,0.731955617825183,0.009676034477064829,0.09554831704668838
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,NO K-Param,no fs,19,19,smote,44.0,13.0,949.0,2.0,0.7719298245614035,0.9565217391304348,0.9726792009400705,0.8466220328667077,0.8543689320388349
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,9,no fs,19,19,oversampling,39.0,111.0,851.0,7.0,0.26,0.8478260869565217,0.9284100153665371,0.35274911845370244,0.3979591836734694
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Ibk,9,no fs,19,19,undersampling,43.0,271.0,691.0,3.0,0.13694267515923567,0.9347826086956522,0.9106029106029107,0.17305803731825903,0.2388888888888889
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Ibk,9,no fs,19,19,smote,28.0,9.0,953.0,18.0,0.7567567567567568,0.6086956521739131,0.9254722950375124,0.6609020682780959,0.674698795180723
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,no fs,19,19,oversampling,44.0,141.0,821.0,2.0,0.23783783783783785,0.9565217391304348,0.9563748531139835,0.3321348481197988,0.380952380952381
syncope,15.0,45.00035060654933,50.0,4.563492063492063,Naive Bayes,NO K-Param,no fs,19,19,undersampling,44.0,226.0,736.0,2.0,0.16296296296296298,0.9565217391304348,0.9266699810178071,0.21745525864182408,0.2784810126582279
syncope,15.0,45.00035060654933,6.454045087838348,4.563492063492063,Naive Bayes,NO K-Param,no fs,19,19,smote,42.0,110.0,852.0,4.0,0.27631578947368424,0.9130434782608695,0.9526914037783603,0.38086206896551705,0.42424242424242425
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Random Forest,NO K-Param,no fs,19,19,No sampling,32.0,6.0,956.0,14.0,0.8421052631578947,0.6956521739130435,0.9934918195787761,0.7516507342071543,0.761904761904762
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,logistic,NO K-Param,no fs,19,19,No sampling,43.0,13.0,949.0,3.0,0.7678571428571429,0.9347826086956522,0.9615384615384616,0.8348623853211002,0.8431372549019608
syncope,15.0,45.00035060654933,3.3346318659914296,4.563492063492063,Ibk,9,no fs,19,19,No sampling,19.0,5.0,957.0,27.0,0.7916666666666666,0.41304347826086957,0.9149868932477628,0.5280898876404494,0.5428571428571429
