Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,undersampling,4.0,309.0,423.0,1.0,0.012779552715654952,0.8,0.6851092896174863,0.011961805255237015,0.025157232704402517
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.3383879781420765,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,oversampling,5.0,398.0,334.0,0.0,0.01240694789081886,1.0,0.8188524590163935,0.011258452266184858,0.02450980392156863
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,undersampling,5.0,630.0,102.0,0.0,0.007874015748031496,1.0,0.6215846994535519,0.00219199277931791,0.015625
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.6081967213114754,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,19,pca,19,7,oversampling,4.0,132.0,600.0,1.0,0.029411764705882353,0.8,0.8095628415300546,0.044229062862603336,0.05673758865248227
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,9,pca,19,7,undersampling,3.0,173.0,559.0,2.0,0.017045454545454544,0.6,0.7796448087431694,0.02022227793097668,0.033149171270718224
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,1,pca,19,7,smote,1.0,45.0,687.0,4.0,0.021739130434782608,0.2,0.5709016393442623,0.027311659977913943,0.0392156862745098
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,oversampling,2.0,164.0,568.0,3.0,0.012048192771084338,0.4,0.7907103825136612,0.010356445037670834,0.023391812865497078
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,undersampling,2.0,168.0,564.0,3.0,0.011764705882352941,0.4,0.6806010928961749,0.00980553918680013,0.022857142857142857
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,smote,2.0,47.0,685.0,3.0,0.04081632653061224,0.4,0.6711748633879782,0.0625318001424647,0.07407407407407406
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.31871584699453553,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,logistic,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.6054644808743169,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Ibk,1,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.5020491803278688,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,No sampling,2.0,56.0,676.0,3.0,0.034482758620689655,0.4,0.7836065573770492,0.05164554753440492,0.06349206349206349
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,oversampling,5.0,719.0,13.0,0.0,0.006906077348066298,1.0,0.6539617486338798,2.4526774747987365E-4,0.013717421124828532
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,undersampling,3.0,667.0,65.0,2.0,0.004477611940298508,0.6,0.36215846994535517,-0.004641638225255978,0.00888888888888889
